caseNumber,caseLabel,profileIndex,velocityProfile,observedDepth_m,wavelength_m,initialPlanarVelocity_mps,nAdmissibleRoots,shallowOrSoleRoot_m,selectedDeepOrSoleRoot_m,allRoots_m
9,R9,20,linear,1.35287961033282,1.64051954085062,1.67726472967007,2,0.376065616644477,0.847036987432382,0.376065616644477;0.847036987432382
9,R9,21,linear,1.47057175825739,1.80766438684721,1.64343221491385,0,NaN,NaN,
9,R9,1,power,1.32476992981265,1.01947925487589,1.05802301559754,0,NaN,NaN,
9,R9,2,power,1.26843692591501,2.07654150297794,1.14433358327963,0,NaN,NaN,
9,R9,3,power,1.21210394517129,2.19933448856881,1.17805834227925,0,NaN,NaN,
9,R9,4,power,1.43644330144707,2.48509291621096,1.24923920420973,0,NaN,NaN,
9,R9,5,power,1.75589118908556,2.37710110341522,1.35828061344145,0,NaN,NaN,
9,R9,6,power,1.73026620010296,2.24794775499228,1.45539347790545,0,NaN,NaN,
9,R9,7,power,1.75820926777487,2.07835610677876,1.62484804653144,0,NaN,NaN,
9,R9,8,power,1.80689334312228,1.98558599273301,1.55525922583844,0,NaN,NaN,
9,R9,9,power,1.85557827772391,1.72615630046754,1.58234449758686,0,NaN,NaN,
9,R9,10,power,1.9042623012856,1.74110243816488,1.54262265415222,0,NaN,NaN,
9,R9,11,power,1.90312520101816,2.0874475880725,1.54167413761115,0,NaN,NaN,
9,R9,12,power,1.89770915844565,2.31682299667992,1.52055740868303,0,NaN,NaN,
9,R9,13,power,1.88903663362089,NaN,1.57700659344255,0,NaN,NaN,
9,R9,14,power,1.87736963862517,2.02489831946024,1.54479708275582,0,NaN,NaN,
9,R9,15,power,1.82386303956628,2.06121116760941,1.63050290131217,0,NaN,NaN,
9,R9,16,power,1.75415801895087,1.88899646617987,1.65516798179347,0,NaN,NaN,
9,R9,17,power,1.68445196166249,1.77182355156182,1.71071301707283,2,0.340917239591701,1.04580201897861,0.340917239591701;1.04580201897861
9,R9,18,power,1.58545076683095,1.84841172365107,1.74786690837893,2,0.356746667696082,1.07985452849651,0.356746667696082;1.07985452849651
9,R9,19,power,1.42445083599159,1.80524538551403,1.65968954487558,0,NaN,NaN,
9,R9,20,power,1.35287961033282,1.64051954085062,1.67726472967007,2,0.422950529279913,0.545329889003957,0.422950529279913;0.545329889003957
9,R9,21,power,1.47057175825739,1.80766438684721,1.64343221491385,0,NaN,NaN,
10,R10,1,uniform,1.19097014350336,NaN,0.828043754964672,0,NaN,NaN,
10,R10,2,uniform,1.13463673898787,NaN,0.822999183755882,0,NaN,NaN,
10,R10,3,uniform,1.0783031919118,NaN,0.777099763105877,0,NaN,NaN,
10,R10,4,uniform,1.18977643521339,1.58009226731188,1.02757027563163,1,0.115023204556611,0.115023204556611,0.115023204556611
10,R10,5,uniform,1.61565848714417,1.80717259567394,1.21821562634692,1,0.168111223988733,0.168111223988733,0.168111223988733
10,R10,6,uniform,1.59003349813975,1.77416982365188,1.30095929482582,1,0.200590411873963,0.200590411873963,0.200590411873963
10,R10,7,uniform,1.60241184689494,1.6259950471515,1.54140037213605,1,0.440707572685125,0.440707572685125,0.440707572685125
10,R10,8,uniform,1.65109639724506,1.57575759877164,1.41997088764025,1,0.28970517303569,0.28970517303569,0.28970517303569
10,R10,9,uniform,1.69978043132323,2.29134708499991,1.1418961123213,1,0.13931423105413,0.13931423105413,0.13931423105413
10,R10,10,uniform,1.74846444322247,NaN,1.22237684358006,0,NaN,NaN,
10,R10,11,uniform,1.75866030224915,1.0971928387772,1.3357508839503,0,NaN,NaN,
10,R10,12,uniform,1.75324330456897,1.6200068384948,1.26822592426288,1,0.193667174959034,0.193667174959034,0.193667174959034
10,R10,13,uniform,1.74588033159125,1.67722047140032,1.50329165639564,1,0.348247451365414,0.348247451365414,0.348247451365414
10,R10,14,uniform,1.73421388479983,1.71432608620309,1.26323433284268,1,0.187476621251493,0.187476621251493,0.187476621251493
10,R10,15,uniform,1.69286462398213,1.74584803563096,1.31428562577186,1,0.207693293638264,0.207693293638264,0.207693293638264
10,R10,16,uniform,1.62315865392156,1.77620972167385,1.12554799182327,1,0.139432727651605,0.139432727651605,0.139432727651605
10,R10,17,uniform,1.55345268385827,1.85922860957618,1.05500103199292,1,0.119555911629354,0.119555911629354,0.119555911629354
10,R10,18,uniform,1.47357447703598,2.03651186956781,1.11094262490048,1,0.132758536375693,0.132758536375693,0.132758536375693
10,R10,19,uniform,1.31257440975605,1.5369591384511,1.31864124041111,1,0.224332640800885,0.224332640800885,0.224332640800885
10,R10,20,uniform,1.18262777740711,1.98139325970409,1.28886997944112,1,0.189160672403238,0.189160672403238,0.189160672403238
10,R10,21,uniform,1.30031972684628,NaN,1.20571737590194,0,NaN,NaN,
10,R10,1,linear,1.19097014350336,NaN,0.828043754964672,0,NaN,NaN,
10,R10,2,linear,1.13463673898787,NaN,0.822999183755882,0,NaN,NaN,
10,R10,3,linear,1.0783031919118,NaN,0.777099763105877,0,NaN,NaN,
10,R10,4,linear,1.18977643521339,1.58009226731188,1.02757027563163,0,NaN,NaN,
10,R10,5,linear,1.61565848714417,1.80717259567394,1.21821562634692,0,NaN,NaN,
10,R10,6,linear,1.59003349813975,1.77416982365188,1.30095929482582,0,NaN,NaN,
10,R10,7,linear,1.60241184689494,1.6259950471515,1.54140037213605,0,NaN,NaN,
10,R10,8,linear,1.65109639724506,1.57575759877164,1.41997088764025,0,NaN,NaN,
10,R10,9,linear,1.69978043132323,2.29134708499991,1.1418961123213,0,NaN,NaN,
10,R10,10,linear,1.74846444322247,NaN,1.22237684358006,0,NaN,NaN,
10,R10,11,linear,1.75866030224915,1.0971928387772,1.3357508839503,2,0.201898743537322,1.3210302445081,0.201898743537322;1.3210302445081
10,R10,12,linear,1.75324330456897,1.6200068384948,1.26822592426288,0,NaN,NaN,
10,R10,13,linear,1.74588033159125,1.67722047140032,1.50329165639564,0,NaN,NaN,
10,R10,14,linear,1.73421388479983,1.71432608620309,1.26323433284268,0,NaN,NaN,
10,R10,15,linear,1.69286462398213,1.74584803563096,1.31428562577186,0,NaN,NaN,
10,R10,16,linear,1.62315865392156,1.77620972167385,1.12554799182327,0,NaN,NaN,
10,R10,17,linear,1.55345268385827,1.85922860957618,1.05500103199292,0,NaN,NaN,
10,R10,18,linear,1.47357447703598,2.03651186956781,1.11094262490048,0,NaN,NaN,
10,R10,19,linear,1.31257440975605,1.5369591384511,1.31864124041111,0,NaN,NaN,
10,R10,20,linear,1.18262777740711,1.98139325970409,1.28886997944112,0,NaN,NaN,
10,R10,21,linear,1.30031972684628,NaN,1.20571737590194,0,NaN,NaN,
10,R10,1,power,1.19097014350336,NaN,0.828043754964672,0,NaN,NaN,
10,R10,2,power,1.13463673898787,NaN,0.822999183755882,0,NaN,NaN,
10,R10,3,power,1.0783031919118,NaN,0.777099763105877,0,NaN,NaN,
10,R10,4,power,1.18977643521339,1.58009226731188,1.02757027563163,0,NaN,NaN,
10,R10,5,power,1.61565848714417,1.80717259567394,1.21821562634692,0,NaN,NaN,
10,R10,6,power,1.59003349813975,1.77416982365188,1.30095929482582,0,NaN,NaN,
10,R10,7,power,1.60241184689494,1.6259950471515,1.54140037213605,0,NaN,NaN,
10,R10,8,power,1.65109639724506,1.57575759877164,1.41997088764025,0,NaN,NaN,
10,R10,9,power,1.69978043132323,2.29134708499991,1.1418961123213,0,NaN,NaN,
10,R10,10,power,1.74846444322247,NaN,1.22237684358006,0,NaN,NaN,
10,R10,11,power,1.75866030224915,1.0971928387772,1.3357508839503,2,0.197667525511764,0.861311411281926,0.197667525511764;0.861311411281926
10,R10,12,power,1.75324330456897,1.6200068384948,1.26822592426288,0,NaN,NaN,
10,R10,13,power,1.74588033159125,1.67722047140032,1.50329165639564,0,NaN,NaN,
10,R10,14,power,1.73421388479983,1.71432608620309,1.26323433284268,0,NaN,NaN,
10,R10,15,power,1.69286462398213,1.74584803563096,1.31428562577186,0,NaN,NaN,
10,R10,16,power,1.62315865392156,1.77620972167385,1.12554799182327,0,NaN,NaN,
10,R10,17,power,1.55345268385827,1.85922860957618,1.05500103199292,0,NaN,NaN,
10,R10,18,power,1.47357447703598,2.03651186956781,1.11094262490048,0,NaN,NaN,
10,R10,19,power,1.31257440975605,1.5369591384511,1.31864124041111,0,NaN,NaN,
10,R10,20,power,1.18262777740711,1.98139325970409,1.28886997944112,0,NaN,NaN,
10,R10,21,power,1.30031972684628,NaN,1.20571737590194,0,NaN,NaN,
11,R11,1,uniform,1.06167241531148,NaN,0.56481881073748,0,NaN,NaN,
11,R11,2,uniform,1.01151846333232,NaN,0.810474122306784,0,NaN,NaN,
11,R11,3,uniform,0.955185004406303,NaN,0.91542774972875,0,NaN,NaN,
11,R11,4,uniform,0.898851511739849,NaN,0.897446977645416,0,NaN,NaN,
11,R11,5,uniform,1.36536880293534,NaN,0.987141286552928,0,NaN,NaN,
11,R11,6,uniform,1.45644083181469,1.16021542159918,1.09269970196689,1,0.146066388656448,0.146066388656448,0.146066388656448
11,R11,7,uniform,1.44347343680238,1.2372339714057,1.03434543133474,1,0.122826024528204,0.122826024528204,0.122826024528204
11,R11,8,uniform,1.49215741588432,1.27194236285156,1.10627291862567,1,0.145507197285826,0.145507197285826,0.145507197285826
11,R11,9,uniform,1.54084187813169,1.19683191377147,0.969256414889474,1,0.105305627285958,0.105305627285958,0.105305627285958
11,R11,10,uniform,1.58952595340452,1.14263633093169,1.06528731655887,1,0.136643631247278,0.136643631247278,0.136643631247278
11,R11,11,uniform,1.61817465915374,1.23725994728687,1.08740285402108,1,0.140219091302242,0.140219091302242,0.140219091302242
11,R11,12,uniform,1.61275817836213,1.22808623648467,1.02294398926353,1,0.119647002114391,0.119647002114391,0.119647002114391
11,R11,13,uniform,1.60734118152868,0.998825267057952,1.03568393167215,1,0.134077733574277,0.134077733574277,0.134077733574277
11,R11,14,uniform,1.59586005305209,0.991818401691059,1.07509933894195,1,0.152216059974913,0.152216059974913,0.152216059974913
11,R11,15,uniform,1.57430745036436,1.19307506656725,1.12410524514568,1,0.156791754881797,0.156791754881797,0.156791754881797
11,R11,16,uniform,1.50460148030379,NaN,1.06534474762011,0,NaN,NaN,
11,R11,17,uniform,1.43489551024049,1.1674492518014,1.08241325686164,1,0.141697903416849,0.141697903416849,0.141697903416849
11,R11,18,uniform,1.36518954018175,1.20559104880551,1.13883677526887,1,0.1622867588507,0.1622867588507,0.1622867588507
11,R11,19,uniform,1.22515656107953,1.14817378027312,0.989298852944194,1,0.11191393290017,0.11191393290017,0.11191393290017
11,R11,20,uniform,1.06415663024018,1.0486688462026,0.934087683942152,1,0.0991287408646873,0.0991287408646873,0.0991287408646873
11,R11,21,uniform,1.11784369677298,1.06945117131139,1.1528752242104,1,0.185022269077378,0.185022269077378,0.185022269077378
11,R11,1,linear,1.06167241531148,NaN,0.56481881073748,0,NaN,NaN,
11,R11,2,linear,1.01151846333232,NaN,0.810474122306784,0,NaN,NaN,
11,R11,3,linear,0.955185004406303,NaN,0.91542774972875,0,NaN,NaN,
11,R11,4,linear,0.898851511739849,NaN,0.897446977645416,0,NaN,NaN,
11,R11,5,linear,1.36536880293534,NaN,0.987141286552928,0,NaN,NaN,
11,R11,6,linear,1.45644083181469,1.16021542159918,1.09269970196689,0,NaN,NaN,
11,R11,7,linear,1.44347343680238,1.2372339714057,1.03434543133474,0,NaN,NaN,
11,R11,8,linear,1.49215741588432,1.27194236285156,1.10627291862567,0,NaN,NaN,
11,R11,9,linear,1.54084187813169,1.19683191377147,0.969256414889474,0,NaN,NaN,
11,R11,10,linear,1.58952595340452,1.14263633093169,1.06528731655887,0,NaN,NaN,
11,R11,11,linear,1.61817465915374,1.23725994728687,1.08740285402108,0,NaN,NaN,
11,R11,12,linear,1.61275817836213,1.22808623648467,1.02294398926353,0,NaN,NaN,
11,R11,13,linear,1.60734118152868,0.998825267057952,1.03568393167215,0,NaN,NaN,
11,R11,14,linear,1.59586005305209,0.991818401691059,1.07509933894195,0,NaN,NaN,
11,R11,15,linear,1.57430745036436,1.19307506656725,1.12410524514568,0,NaN,NaN,
11,R11,16,linear,1.50460148030379,NaN,1.06534474762011,0,NaN,NaN,
11,R11,17,linear,1.43489551024049,1.1674492518014,1.08241325686164,0,NaN,NaN,
11,R11,18,linear,1.36518954018175,1.20559104880551,1.13883677526887,0,NaN,NaN,
11,R11,19,linear,1.22515656107953,1.14817378027312,0.989298852944194,0,NaN,NaN,
11,R11,20,linear,1.06415663024018,1.0486688462026,0.934087683942152,0,NaN,NaN,
11,R11,21,linear,1.11784369677298,1.06945117131139,1.1528752242104,0,NaN,NaN,
11,R11,1,power,1.06167241531148,NaN,0.56481881073748,0,NaN,NaN,
11,R11,2,power,1.01151846333232,NaN,0.810474122306784,0,NaN,NaN,
11,R11,3,power,0.955185004406303,NaN,0.91542774972875,0,NaN,NaN,
11,R11,4,power,0.898851511739849,NaN,0.897446977645416,0,NaN,NaN,
11,R11,5,power,1.36536880293534,NaN,0.987141286552928,0,NaN,NaN,
11,R11,6,power,1.45644083181469,1.16021542159918,1.09269970196689,0,NaN,NaN,
11,R11,7,power,1.44347343680238,1.2372339714057,1.03434543133474,0,NaN,NaN,
11,R11,8,power,1.49215741588432,1.27194236285156,1.10627291862567,0,NaN,NaN,
11,R11,9,power,1.54084187813169,1.19683191377147,0.969256414889474,0,NaN,NaN,
11,R11,10,power,1.58952595340452,1.14263633093169,1.06528731655887,0,NaN,NaN,
11,R11,11,power,1.61817465915374,1.23725994728687,1.08740285402108,0,NaN,NaN,
11,R11,12,power,1.61275817836213,1.22808623648467,1.02294398926353,0,NaN,NaN,
11,R11,13,power,1.60734118152868,0.998825267057952,1.03568393167215,0,NaN,NaN,
11,R11,14,power,1.59586005305209,0.991818401691059,1.07509933894195,0,NaN,NaN,
11,R11,15,power,1.57430745036436,1.19307506656725,1.12410524514568,0,NaN,NaN,
11,R11,16,power,1.50460148030379,NaN,1.06534474762011,0,NaN,NaN,
11,R11,17,power,1.43489551024049,1.1674492518014,1.08241325686164,0,NaN,NaN,
11,R11,18,power,1.36518954018175,1.20559104880551,1.13883677526887,0,NaN,NaN,
11,R11,19,power,1.22515656107953,1.14817378027312,0.989298852944194,0,NaN,NaN,
11,R11,20,power,1.06415663024018,1.0486688462026,0.934087683942152,0,NaN,NaN,
11,R11,21,power,1.11784369677298,1.06945117131139,1.1528752242104,0,NaN,NaN,
12,R12,1,uniform,0.837265966396444,1.52668477748639,0.507502738766334,0,NaN,NaN,
12,R12,2,uniform,0.78093265431653,NaN,0.586124933969017,0,NaN,NaN,
12,R12,3,uniform,1.00116961851836,NaN,0.658131680106707,0,NaN,NaN,
12,R12,4,uniform,1.32448614812711,0.572931411875237,0.729011465172059,1,0.062289441487133,0.062289441487133,0.062289441487133
12,R12,5,uniform,1.29886115912268,0.602311794745697,0.722815877714395,1,0.0599863635884256,0.0599863635884256,0.0599863635884256
12,R12,6,uniform,1.32623880951905,0.695773521289506,0.813182700381449,1,0.0782131013307393,0.0782131013307393,0.0782131013307393
12,R12,7,uniform,1.37492285245389,0.555894841774393,0.775077268487316,1,0.0752764409655664,0.0752764409655664,0.0752764409655664
12,R12,8,uniform,1.42360752767672,NaN,0.831106011690972,0,NaN,NaN,
12,R12,9,uniform,1.47229150675957,1.48776988103104,0.814077972566319,1,0.0694741632081439,0.0694741632081439,0.0694741632081439
12,R12,10,uniform,1.47156665199509,NaN,0.688412245494349,0,NaN,NaN,
12,R12,11,uniform,1.46615031860892,0.602903125244766,0.795726848334791,1,0.0781548509078282,0.0781548509078282,0.0781548509078282
12,R12,12,uniform,1.45752533601262,NaN,0.796823499555877,0,NaN,NaN,
12,R12,13,uniform,1.44585867724436,0.723296649583762,0.819485637233517,1,0.0787794744591839,0.0787794744591839,0.0787794744591839
12,R12,14,uniform,1.39279406738387,0.396538234718167,0.846979323697078,0,NaN,NaN,
12,R12,15,uniform,1.32308876107163,0.922558192650021,0.731347628347999,1,0.0572369496539301,0.0572369496539301,0.0572369496539301
12,R12,16,uniform,1.253382699555,0.364464336861937,0.775872283181977,0,NaN,NaN,
12,R12,17,uniform,1.15507661105403,0.374699225673077,0.798778271180866,0,NaN,NaN,
12,R12,18,uniform,0.994076680215585,0.696955062785907,0.84247921715552,1,0.0863594385766757,0.0863594385766757,0.0863594385766757
12,R12,19,uniform,0.920383449677502,0.463019062998435,0.7801538171249,1,0.0901843451024942,0.0901843451024942,0.0901843451024942
12,R12,20,uniform,1.03807586603398,0.353081278565373,0.663344418569623,1,0.0611680538791901,0.0611680538791901,0.0611680538791901
12,R12,21,uniform,1.1557685574835,0.585033413143952,0.662730430479813,0,NaN,NaN,
12,R12,1,linear,0.837265966396444,1.52668477748639,0.507502738766334,0,NaN,NaN,
12,R12,2,linear,0.78093265431653,NaN,0.586124933969017,0,NaN,NaN,
12,R12,3,linear,1.00116961851836,NaN,0.658131680106707,0,NaN,NaN,
12,R12,4,linear,1.32448614812711,0.572931411875237,0.729011465172059,0,NaN,NaN,
12,R12,5,linear,1.29886115912268,0.602311794745697,0.722815877714395,0,NaN,NaN,
12,R12,6,linear,1.32623880951905,0.695773521289506,0.813182700381449,0,NaN,NaN,
12,R12,7,linear,1.37492285245389,0.555894841774393,0.775077268487316,0,NaN,NaN,
12,R12,8,linear,1.42360752767672,NaN,0.831106011690972,0,NaN,NaN,
12,R12,9,linear,1.47229150675957,1.48776988103104,0.814077972566319,0,NaN,NaN,
12,R12,10,linear,1.47156665199509,NaN,0.688412245494349,0,NaN,NaN,
12,R12,11,linear,1.46615031860892,0.602903125244766,0.795726848334791,0,NaN,NaN,
12,R12,12,linear,1.45752533601262,NaN,0.796823499555877,0,NaN,NaN,
12,R12,13,linear,1.44585867724436,0.723296649583762,0.819485637233517,0,NaN,NaN,
12,R12,14,linear,1.39279406738387,0.396538234718167,0.846979323697078,0,NaN,NaN,
12,R12,15,linear,1.32308876107163,0.922558192650021,0.731347628347999,0,NaN,NaN,
12,R12,16,linear,1.253382699555,0.364464336861937,0.775872283181977,2,0.0701598102058606,0.330524676516897,0.0701598102058606;0.330524676516897
12,R12,17,linear,1.15507661105403,0.374699225673077,0.798778271180866,2,0.0818182038305585,0.216617936475007,0.0818182038305585;0.216617936475007
12,R12,18,linear,0.994076680215585,0.696955062785907,0.84247921715552,0,NaN,NaN,
12,R12,19,linear,0.920383449677502,0.463019062998435,0.7801538171249,0,NaN,NaN,
12,R12,20,linear,1.03807586603398,0.353081278565373,0.663344418569623,0,NaN,NaN,
12,R12,21,linear,1.1557685574835,0.585033413143952,0.662730430479813,0,NaN,NaN,
12,R12,1,power,0.837265966396444,1.52668477748639,0.507502738766334,0,NaN,NaN,
12,R12,2,power,0.78093265431653,NaN,0.586124933969017,0,NaN,NaN,
12,R12,3,power,1.00116961851836,NaN,0.658131680106707,0,NaN,NaN,
12,R12,4,power,1.32448614812711,0.572931411875237,0.729011465172059,0,NaN,NaN,
12,R12,5,power,1.29886115912268,0.602311794745697,0.722815877714395,0,NaN,NaN,
12,R12,6,power,1.32623880951905,0.695773521289506,0.813182700381449,0,NaN,NaN,
12,R12,7,power,1.37492285245389,0.555894841774393,0.775077268487316,0,NaN,NaN,
12,R12,8,power,1.42360752767672,NaN,0.831106011690972,0,NaN,NaN,
12,R12,9,power,1.47229150675957,1.48776988103104,0.814077972566319,0,NaN,NaN,
12,R12,10,power,1.47156665199509,NaN,0.688412245494349,0,NaN,NaN,
12,R12,11,power,1.46615031860892,0.602903125244766,0.795726848334791,0,NaN,NaN,
12,R12,12,power,1.45752533601262,NaN,0.796823499555877,0,NaN,NaN,
12,R12,13,power,1.44585867724436,0.723296649583762,0.819485637233517,0,NaN,NaN,
12,R12,14,power,1.39279406738387,0.396538234718167,0.846979323697078,0,NaN,NaN,
12,R12,15,power,1.32308876107163,0.922558192650021,0.731347628347999,0,NaN,NaN,
12,R12,16,power,1.253382699555,0.364464336861937,0.775872283181977,2,0.0694515042580098,0.222510007905137,0.0694515042580098;0.222510007905137
12,R12,17,power,1.15507661105403,0.374699225673077,0.798778271180866,2,0.0860267003378389,0.147123493215995,0.0860267003378389;0.147123493215995
12,R12,18,power,0.994076680215585,0.696955062785907,0.84247921715552,0,NaN,NaN,
12,R12,19,power,0.920383449677502,0.463019062998435,0.7801538171249,0,NaN,NaN,
12,R12,20,power,1.03807586603398,0.353081278565373,0.663344418569623,0,NaN,NaN,
12,R12,21,power,1.1557685574835,0.585033413143952,0.662730430479813,0,NaN,NaN,
13,R13,1,uniform,0.768882078647039,NaN,0.52020462703818,0,NaN,NaN,
13,R13,2,uniform,0.712548592556232,2.99099842521714,0.573499181870726,0,NaN,NaN,
13,R13,3,uniform,0.656215127054566,5.08343620699967,0.629909040756138,0,NaN,NaN,
13,R13,4,uniform,1.12243962770663,0.300000000000004,0.605229904168316,0,NaN,NaN,
13,R13,5,uniform,1.21378776783604,0.567136014828321,0.689383010300938,1,0.0540532656831344,0.0540532656831344,0.0540532656831344
13,R13,6,uniform,1.20077997738008,1.63251998018507,0.733939236092545,1,0.0557431182025583,0.0557431182025583,0.0557431182025583
13,R13,7,uniform,1.24946395646111,4.63445312621027,0.770499655515622,1,0.06065230049254,0.06065230049254,0.06065230049254
13,R13,8,uniform,1.29814844587509,6.72610280885784,0.785194682117315,1,0.0629118019510152,0.0629118019510152,0.0629118019510152
13,R13,9,uniform,1.34683252114701,4.70694333970496,0.762105442791969,1,0.0593283141816162,0.0593283141816162,0.0593283141816162
13,R13,10,uniform,1.37551062021794,5.59750177169229,0.671240486702491,0,NaN,NaN,
13,R13,11,uniform,1.37009411226154,6.28879234750968,0.641965585433732,0,NaN,NaN,
13,R13,12,uniform,1.36467711538444,0.564518210958027,0.700155598234796,1,0.0562935856940573,0.0562935856940573,0.0562935856940573
13,R13,13,uniform,1.35319941036596,5.42546741988764,0.748590493781011,1,0.057203995857636,0.057203995857636,0.057203995857636
13,R13,14,uniform,1.3316783188211,1.26172129113518,0.689246405407475,0,NaN,NaN,
13,R13,15,uniform,1.26197234875963,6.74369283169339,0.661766145982947,0,NaN,NaN,
13,R13,16,uniform,1.19226637869633,7.46344891839984,0.681837312012089,0,NaN,NaN,
13,R13,17,uniform,1.12256040863667,5.38650980239243,0.762393001206194,1,0.059344068178174,0.059344068178174,0.059344068178174
13,R13,18,uniform,0.982577033408234,0.499063075736228,0.752261663247416,1,0.0729919260057226,0.0729919260057226,0.0729919260057226
13,R13,19,uniform,0.821577102568881,3.711163397601,0.766530987392627,1,0.0601002677241865,0.0601002677241865,0.0601002677241865
13,R13,20,uniform,0.875112749611617,0.484383897613395,0.765312357171583,1,0.0793123053246074,0.0793123053246074,0.0793123053246074
13,R13,21,uniform,0.992804699051703,7.34448749821993,0.648684821860385,0,NaN,NaN,
13,R13,1,linear,0.768882078647039,NaN,0.52020462703818,0,NaN,NaN,
13,R13,2,linear,0.712548592556232,2.99099842521714,0.573499181870726,0,NaN,NaN,
13,R13,3,linear,0.656215127054566,5.08343620699967,0.629909040756138,0,NaN,NaN,
13,R13,4,linear,1.12243962770663,0.300000000000004,0.605229904168316,0,NaN,NaN,
13,R13,5,linear,1.21378776783604,0.567136014828321,0.689383010300938,0,NaN,NaN,
13,R13,6,linear,1.20077997738008,1.63251998018507,0.733939236092545,0,NaN,NaN,
13,R13,7,linear,1.24946395646111,4.63445312621027,0.770499655515622,0,NaN,NaN,
13,R13,8,linear,1.29814844587509,6.72610280885784,0.785194682117315,0,NaN,NaN,
13,R13,9,linear,1.34683252114701,4.70694333970496,0.762105442791969,0,NaN,NaN,
13,R13,10,linear,1.37551062021794,5.59750177169229,0.671240486702491,0,NaN,NaN,
13,R13,11,linear,1.37009411226154,6.28879234750968,0.641965585433732,0,NaN,NaN,
13,R13,12,linear,1.36467711538444,0.564518210958027,0.700155598234796,0,NaN,NaN,
13,R13,13,linear,1.35319941036596,5.42546741988764,0.748590493781011,0,NaN,NaN,
13,R13,14,linear,1.3316783188211,1.26172129113518,0.689246405407475,0,NaN,NaN,
13,R13,15,linear,1.26197234875963,6.74369283169339,0.661766145982947,0,NaN,NaN,
13,R13,16,linear,1.19226637869633,7.46344891839984,0.681837312012089,0,NaN,NaN,
13,R13,17,linear,1.12256040863667,5.38650980239243,0.762393001206194,0,NaN,NaN,
13,R13,18,linear,0.982577033408234,0.499063075736228,0.752261663247416,0,NaN,NaN,
13,R13,19,linear,0.821577102568881,3.711163397601,0.766530987392627,0,NaN,NaN,
13,R13,20,linear,0.875112749611617,0.484383897613395,0.765312357171583,0,NaN,NaN,
13,R13,21,linear,0.992804699051703,7.34448749821993,0.648684821860385,0,NaN,NaN,
13,R13,1,power,0.768882078647039,NaN,0.52020462703818,0,NaN,NaN,
13,R13,2,power,0.712548592556232,2.99099842521714,0.573499181870726,0,NaN,NaN,
13,R13,3,power,0.656215127054566,5.08343620699967,0.629909040756138,0,NaN,NaN,
13,R13,4,power,1.12243962770663,0.300000000000004,0.605229904168316,0,NaN,NaN,
13,R13,5,power,1.21378776783604,0.567136014828321,0.689383010300938,0,NaN,NaN,
13,R13,6,power,1.20077997738008,1.63251998018507,0.733939236092545,0,NaN,NaN,
13,R13,7,power,1.24946395646111,4.63445312621027,0.770499655515622,0,NaN,NaN,
13,R13,8,power,1.29814844587509,6.72610280885784,0.785194682117315,0,NaN,NaN,
13,R13,9,power,1.34683252114701,4.70694333970496,0.762105442791969,0,NaN,NaN,
13,R13,10,power,1.37551062021794,5.59750177169229,0.671240486702491,0,NaN,NaN,
13,R13,11,power,1.37009411226154,6.28879234750968,0.641965585433732,0,NaN,NaN,
13,R13,12,power,1.36467711538444,0.564518210958027,0.700155598234796,0,NaN,NaN,
13,R13,13,power,1.35319941036596,5.42546741988764,0.748590493781011,0,NaN,NaN,
13,R13,14,power,1.3316783188211,1.26172129113518,0.689246405407475,0,NaN,NaN,
13,R13,15,power,1.26197234875963,6.74369283169339,0.661766145982947,0,NaN,NaN,
13,R13,16,power,1.19226637869633,7.46344891839984,0.681837312012089,0,NaN,NaN,
13,R13,17,power,1.12256040863667,5.38650980239243,0.762393001206194,0,NaN,NaN,
13,R13,18,power,0.982577033408234,0.499063075736228,0.752261663247416,0,NaN,NaN,
13,R13,19,power,0.821577102568881,3.711163397601,0.766530987392627,0,NaN,NaN,
13,R13,20,power,0.875112749611617,0.484383897613395,0.765312357171583,0,NaN,NaN,
13,R13,21,power,0.992804699051703,7.34448749821993,0.648684821860385,0,NaN,NaN,
